1
66
1.8
1.9814 0. 0. 0.
0.0000000E+00	0.0000000E+00	0.0000000E+00
0.0000000E+00	0.0000000E+00	0.0000000E+00
0.0000000E+00	0.0000000E+00	0.0000000E+00
0.0000000E+00	0.0000000E+00	0.0000000E+00
0.0000000E+00	0.0000000E+00	0.0000000E+00
0.0000000E+00	0.0000000E+00	0.0000000E+00
-2.2776200E-04	-2.9891160E-04	-8.8310980E-05
-1.7923650E-04	-3.5475240E-04	2.3418340E-03
-1.3443210E-04	-2.4122390E-04	4.2495560E-03
2.2776310E-04	2.9891730E-04	-8.8310910E-05
1.7923760E-04	3.5474970E-04	2.3418330E-03
1.3443410E-04	2.4122710E-04	4.2495560E-03
-4.0442090E-04	-5.6774590E-04	3.9160700E-03
-3.6660190E-04	-6.4502630E-04	8.5387960E-03
-3.3036450E-04	-4.7898030E-04	1.2734400E-02
4.0442210E-04	5.6775890E-04	3.9160700E-03
3.6660740E-04	6.4501980E-04	8.5387960E-03
3.3036740E-04	4.7898890E-04	1.2734400E-02
-5.8280290E-04	-7.9550730E-04	1.1055520E-02
-5.5337330E-04	-8.7829910E-04	1.7869030E-02
-5.2447290E-04	-6.9256450E-04	2.4349260E-02
5.8283320E-04	7.9553390E-04	1.1055520E-02
5.5336060E-04	8.7828610E-04	1.7869030E-02
5.2450030E-04	6.9258090E-04	2.4349260E-02
-7.5552970E-04	-9.7962630E-04	2.0753990E-02
-7.3340510E-04	-1.0603540E-03	2.9682010E-02
-7.1226360E-04	-8.7341680E-04	3.8372130E-02
7.5521800E-04	9.7965000E-04	2.0754020E-02
7.3365020E-04	1.0603250E-03	2.9682010E-02
7.1209380E-04	8.7347710E-04	3.8372110E-02
-9.1110650E-04	-1.1208460E-03	3.2492190E-02
-9.0463430E-04	-1.1953820E-03	4.3385030E-02
-8.8592900E-04	-1.0194560E-03	5.4143920E-02
9.1587810E-04	1.1211720E-03	3.2491900E-02
9.0191960E-04	1.1954420E-03	4.3385030E-02
8.8709440E-04	1.0192500E-03	5.4144080E-02
-1.0595110E-03	-1.2228370E-03	4.5778950E-02
-1.0515000E-03	-1.2880050E-03	5.8437230E-02
-1.0437070E-03	-1.1314090E-03	7.1038340E-02
1.0597340E-03	1.2234650E-03	4.5778970E-02
1.0522790E-03	1.2881540E-03	5.8437230E-02
1.0440710E-03	1.1309350E-03	7.1038320E-02
-1.1801050E-03	-1.2909160E-03	6.0213610E-02
-1.1785120E-03	-1.3439360E-03	7.4357860E-02
-1.1758520E-03	-1.2120360E-03	8.8523690E-02
1.1812030E-03	1.2915400E-03	6.0213610E-02
1.1795660E-03	1.3440690E-03	7.4357860E-02
1.1769470E-03	1.2116070E-03	8.8523690E-02
-1.2739000E-03	-1.3310070E-03	7.5446660E-02
-1.2768410E-03	-1.3703570E-03	9.0743230E-02
-1.2788450E-03	-1.2657640E-03	1.0612810E-01
1.2755010E-03	1.3316430E-03	7.5446660E-02
1.2784470E-03	1.3704850E-03	9.0743230E-02
1.2804480E-03	1.2653420E-03	1.0612810E-01
-1.3363580E-03	-1.3501780E-03	9.1227400E-02
-1.3421960E-03	-1.3768640E-03	1.0728990E-01
-1.3474320E-03	-1.2964960E-03	1.2349060E-01
1.3384910E-03	1.3508180E-03	9.1227400E-02
1.3443290E-03	1.3769890E-03	1.0728990E-01
1.3495660E-03	1.2960790E-03	1.2349060E-01
-1.3641260E-03	-1.3550670E-03	1.0741090E-01
-1.3713180E-03	-1.3762970E-03	1.2382850E-01
-1.3783290E-03	-1.3061920E-03	1.4035640E-01
1.3667870E-03	1.3557090E-03	1.0741090E-01
1.3739800E-03	1.3764210E-03	1.2382850E-01
1.3809930E-03	1.3057760E-03	1.4035640E-01
