4
120
0.85778
9.5992 0.0 0.0 0.0
38.165 0.0 0.0 0.0
50.7 0.0 0.0 0.0
98.5 0.0 0.0 0.0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
1.12896e-12 -1.61712e-12 0.00952133
1.14105e-12 -1.85893e-12 0.0106246
1.14861e-12 -2.08563e-12 0.0117883
1.28765e-12 -3.41559e-13 0.00574303
1.31183e-12 -5.31986e-13 0.00658937
1.33903e-12 -7.28457e-13 0.00748105
1.36926e-12 -9.26441e-13 0.00841807
1.39948e-12 -1.12745e-12 0.00940043
1.42971e-12 -1.34961e-12 0.0105339
1.45238e-12 -1.54155e-12 0.0115314
1.47203e-12 -1.75313e-12 0.01268
1.48714e-12 -1.96472e-12 0.0138891
1.49621e-12 -2.19142e-12 0.0151132
1.50225e-12 -2.403e-12 0.0164734
1.72291e-12 -6.8614e-13 0.00930975
1.73802e-12 -8.90169e-13 0.0103526
1.75313e-12 -1.09269e-12 0.0114256
1.76825e-12 -1.29369e-12 0.0125289
1.78336e-12 -1.49319e-12 0.0136926
1.81359e-12 -1.72291e-12 0.0150528
1.8287e-12 -1.88915e-12 0.0161712
1.8287e-12 -2.10074e-12 0.0173802
1.84381e-12 -2.29721e-12 0.0187404
1.84381e-12 -2.5088e-12 0.0201006
1.85893e-12 -2.70527e-12 0.0216119
2.13096e-12 -1.06548e-12 0.0136775
2.13096e-12 -1.26649e-12 0.0148412
2.14608e-12 -1.46447e-12 0.01602
2.14608e-12 -1.66245e-12 0.0172291
2.16119e-12 -1.84381e-12 0.0185893
2.1763e-12 -2.07051e-12 0.0201006
2.1763e-12 -2.23676e-12 0.0211585
2.19142e-12 -2.41812e-12 0.0225187
2.19142e-12 -2.59947e-12 0.02403
2.19142e-12 -2.79595e-12 0.0255414
2.19142e-12 -2.97731e-12 0.0270527
2.5088e-12 -1.45238e-12 0.0187404
2.5088e-12 -1.64734e-12 0.0199495
2.5088e-12 -1.8287e-12 0.0211585
2.5088e-12 -2.01006e-12 0.0225187
2.5088e-12 -2.19142e-12 0.0238789
2.52391e-12 -2.38789e-12 0.0253902
2.52391e-12 -2.53902e-12 0.0265993
2.52391e-12 -2.72038e-12 0.0279595
2.52391e-12 -2.90174e-12 0.0294708
2.52391e-12 -3.06798e-12 0.0309821
2.52391e-12 -3.24934e-12 0.0324934
2.8564e-12 -1.8287e-12 0.0241812
2.8564e-12 -2.01006e-12 0.0253902
2.8564e-12 -2.1763e-12 0.0267504
2.8564e-12 -2.34255e-12 0.0281106
2.8564e-12 -2.5088e-12 0.0294708
2.8564e-12 -2.72038e-12 0.0311332
2.8564e-12 -2.84129e-12 0.0321912
2.8564e-12 -3.00753e-12 0.0335514
2.8564e-12 -3.17378e-12 0.0350627
2.8564e-12 -3.34002e-12 0.036574
2.8564e-12 -3.50627e-12 0.0379342
3.18889e-12 -2.19142e-12 0.0299242
3.18889e-12 -2.35766e-12 0.0311332
3.18889e-12 -2.5088e-12 0.0324934
3.17378e-12 -2.67504e-12 0.0338536
3.17378e-12 -2.82617e-12 0.0350627
3.17378e-12 -3.02265e-12 0.0368763
3.17378e-12 -3.14355e-12 0.0377831
3.17378e-12 -3.29468e-12 0.0392944
3.17378e-12 -3.44582e-12 0.0406546
3.17378e-12 -3.61206e-12 0.0420148
3.17378e-12 -3.76319e-12 0.0435261
7.70774e-10 3.06421e-09 -0.000119017
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
-2.95464e-09 -6.42312e-09 -0.000259192
-3.28713e-09 -1.0277e-08 -0.000861454
2.27076e-09 1.89671e-09 5.17628e-05
1.87026e-09 8.6901e-10 0.000126573
1.62845e-09 7.06543e-10 0.000194205
1.3413e-09 3.52516e-10 0.000252391
1.23173e-09 -6.87652e-11 0.000289796
1.20906e-09 -6.38534e-10 0.000293952
1.31107e-09 -1.66245e-09 0.0002403
1.66245e-09 -3.11332e-09 8.99237e-05
1.83626e-09 -6.57425e-09 -0.00027166
1.72291e-09 -1.05037e-08 -0.000887902
9.67246e-10 -1.47354e-08 -0.00180981
3.5176e-09 1.46598e-09 0.000612086
3.53649e-09 1.27707e-09 0.000816114
3.54783e-09 6.61204e-10 0.000978581
3.61206e-09 -2.67126e-10 0.00106926
3.76319e-09 -1.53399e-09 0.00106926
4.04279e-09 -3.17e-09 0.000944577
4.53397e-09 -5.32741e-09 0.000657425
4.98736e-09 -8.31227e-09 0.000167757
5.10071e-09 -1.17127e-08 -0.000566746
4.94958e-09 -1.55288e-08 -0.00155288
4.79845e-09 -1.95716e-08 -0.00284506
6.34755e-09 1.54911e-09 0.00197228
6.72539e-09 5.96972e-10 0.00220653
7.06543e-09 -7.93444e-10 0.0023161
7.44326e-09 -2.5768e-09 0.00227832
7.85888e-09 -4.72288e-09 0.00207051
8.35006e-09 -7.40548e-09 0.00164356
8.76567e-09 -1.0277e-08 0.00104281
9.06794e-09 -1.35641e-08 0.000179847
9.21907e-09 -1.72291e-08 -0.000933242
9.25685e-09 -2.12719e-08 -0.00230477
9.21907e-09 -2.55791e-08 -0.004005
1.12594e-08 1.26195e-10 0.00396722
1.17127e-08 -1.70024e-09 0.00404279
1.21661e-08 -3.92944e-09 0.00392944
1.26195e-08 -6.4609e-09 0.00359317
1.31107e-08 -9.25685e-09 0.00304154
1.35641e-08 -1.25062e-08 0.0022292
1.3942e-08 -1.57555e-08 0.00123928
1.42064e-08 -1.94205e-08 -2.81106e-05
1.44331e-08 -2.33877e-08 -0.00154533
1.45465e-08 -2.76194e-08 -0.00332491
1.45465e-08 -3.21156e-08 -0.00544076
1.75313e-08 -2.96597e-09 0.00623421
1.7947e-08 -5.55411e-09 0.00596972
1.83626e-08 -8.42562e-09 0.00544076
1.8816e-08 -1.14861e-08 0.00472288
1.92316e-08 -1.47354e-08 0.0037443
1.96472e-08 -1.85515e-08 0.00242189
1.99872e-08 -2.1952e-08 0.0010806
2.02895e-08 -2.58814e-08 -0.000608307
2.05162e-08 -2.99998e-08 -0.00253902
2.06673e-08 -3.43826e-08 -0.00472288
2.07051e-08 -3.89166e-08 -0.00725435
2.46723e-08 -7.55661e-09 0.00831227
2.50124e-08 -1.06548e-08 0.00755661
2.53524e-08 -1.39797e-08 0.00657425
2.57303e-08 -1.7418e-08 0.00540298
2.61081e-08 -2.10074e-08 0.00396722
2.65237e-08 -2.53147e-08 0.00206673
2.67882e-08 -2.86773e-08 0.000438284
2.70905e-08 -3.27201e-08 -0.00165868
2.73172e-08 -3.69141e-08 -0.00396722
2.74305e-08 -4.11835e-08 -0.00653647
2.75061e-08 -4.57175e-08 -0.00940798
3.23423e-08 -1.33374e-08 0.00978581
3.26068e-08 -1.68135e-08 0.00853897
3.28713e-08 -2.04406e-08 0.00706543
3.32113e-08 -2.41056e-08 0.00540298
3.35514e-08 -2.78839e-08 0.00355161
3.38914e-08 -3.22667e-08 0.00119772
3.41181e-08 -3.5705e-08 -0.00075944
3.43826e-08 -3.96722e-08 -0.003204
3.45337e-08 -4.38284e-08 -0.00585637
3.46471e-08 -4.79845e-08 -0.0086901
3.47226e-08 -5.25185e-08 -0.0118261
4.04279e-08 -2.01006e-08 0.0103526
4.04279e-08 -2.38033e-08 0.00865232
4.08057e-08 -2.75439e-08 0.00676317
4.11835e-08 -3.13222e-08 0.0046851
4.11835e-08 -3.51382e-08 0.00246346
4.15614e-08 -3.92944e-08 -0.000246723
4.15614e-08 -4.26949e-08 -0.0024559
4.19392e-08 -4.6851e-08 -0.0051385
4.19392e-08 -5.06293e-08 -0.00801001
4.19392e-08 -5.47854e-08 -0.0110327
4.19392e-08 -5.89416e-08 -0.0143198
4.83623e-08 -2.76194e-08 0.00993695
4.83623e-08 -3.13222e-08 0.00782109
4.87402e-08 -3.50627e-08 0.00559189
4.87402e-08 -3.89166e-08 0.00326446
4.9118e-08 -4.2317e-08 0.000797223
4.9118e-08 -4.72288e-08 -0.0024899
4.9118e-08 -4.98736e-08 -0.00449618
4.94958e-08 -5.3652e-08 -0.00732991
4.94958e-08 -5.74303e-08 -0.0103148
4.94958e-08 -6.12086e-08 -0.0134508
4.94958e-08 -6.49869e-08 -0.0168135
5.62968e-08 -3.54783e-08 0.00853897
5.62968e-08 -3.89166e-08 0.00623421
5.62968e-08 -4.26949e-08 0.00385387
5.62968e-08 -4.60953e-08 0.00135263
5.66746e-08 -4.94958e-08 -0.00123928
5.66746e-08 -5.40298e-08 -0.0046851
5.66746e-08 -5.66746e-08 -0.00672539
5.70524e-08 -6.04529e-08 -0.00967246
5.70524e-08 -6.38534e-08 -0.0127329
5.70524e-08 -6.76317e-08 -0.0159822
5.70524e-08 -7.141e-08 -0.0198739
-1.58689e-09 -6.27199e-09 -3.13222e-05
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
6.12086e-09 1.33374e-08 0.000213852
6.80095e-09 2.13096e-08 0.00086901
-4.64732e-09 -3.89166e-09 -1.59067e-06
-3.85387e-09 -1.78714e-09 1.29974e-05
-3.3438e-09 -1.45087e-09 3.46093e-05
-2.75439e-09 -7.10322e-10 7.40548e-05
-2.52769e-09 1.66623e-10 0.000140175
-2.48613e-09 1.35263e-09 0.000238411
-2.70905e-09 3.47226e-09 0.00042317
-3.44204e-09 6.49869e-09 0.00073677
-3.81609e-09 1.36775e-08 0.00136019
-3.57428e-09 2.18008e-08 0.00233877
-2.00628e-09 3.05665e-08 0.00389166
-7.25435e-09 -3.01131e-09 6.12086e-05
-7.29213e-09 -2.60325e-09 0.000138286
-7.29213e-09 -1.32619e-09 0.000262214
-7.44326e-09 6.08307e-10 0.000453397
-7.74553e-09 3.23801e-09 0.00073677
-8.35006e-09 6.64982e-09 0.00115616
-9.3702e-09 1.11082e-08 0.00176825
-1.0277e-08 1.73046e-08 0.00264104
-1.05415e-08 2.43323e-08 0.00385387
-1.02392e-08 3.21912e-08 0.00540298
-9.89916e-09 4.04279e-08 0.00755661
-1.31107e-08 -3.15489e-09 0.000269771
-1.39042e-08 -1.15994e-09 0.000472288
-1.45843e-08 1.73046e-09 0.000763218
-1.53399e-08 5.44076e-09 0.00118261
-1.62089e-08 9.89916e-09 0.00175313
-1.72669e-08 1.53777e-08 0.00255414
-1.81359e-08 2.13474e-08 0.00352138
-1.87404e-08 2.81484e-08 0.00479845
-1.90427e-08 3.57428e-08 0.00634755
-1.91182e-08 4.42062e-08 0.00827449
-1.90049e-08 5.28963e-08 0.0107304
-2.31988e-08 -1.62845e-10 0.000547854
-2.41434e-08 3.62717e-09 0.00089168
-2.5088e-08 8.23671e-09 0.00136775
-2.60703e-08 1.34508e-08 0.00199872
-2.70527e-08 1.93071e-08 0.00281106
-2.79973e-08 2.5957e-08 0.00385387
-2.87529e-08 3.26824e-08 0.00506293
-2.93574e-08 4.04279e-08 0.00649869
-2.97731e-08 4.83623e-08 0.00819892
-2.9962e-08 5.70524e-08 0.0101636
-2.99998e-08 6.64982e-08 0.012544
-3.61206e-08 6.27199e-09 0.000642312
-3.70274e-08 1.16372e-08 0.00110704
-3.77831e-08 1.75313e-08 0.00171913
-3.89166e-08 2.38789e-08 0.0024899
-3.96722e-08 3.06421e-08 0.00342315
-4.04279e-08 3.85387e-08 0.00460953
-4.11835e-08 4.53397e-08 0.00578081
-4.19392e-08 5.3652e-08 0.00721657
-4.2317e-08 6.19642e-08 0.00880345
-4.26949e-08 7.10322e-08 0.0105415
-4.26949e-08 8.04779e-08 0.0126195
-5.10071e-08 1.57555e-08 0.000207429
-5.1385e-08 2.21787e-08 0.000740548
-5.21406e-08 2.90174e-08 0.00140553
-5.28963e-08 3.61584e-08 0.00220275
-5.3652e-08 4.34505e-08 0.00312466
-5.47854e-08 5.25185e-08 0.00430727
-5.51633e-08 5.93194e-08 0.00532741
-5.59189e-08 6.76317e-08 0.00657425
-5.62968e-08 7.63218e-08 0.00785888
-5.66746e-08 8.53897e-08 0.00925685
-5.66746e-08 9.44577e-08 0.0108437
-6.64982e-08 2.7695e-08 -0.00108437
-6.72539e-08 3.48738e-08 -0.000551633
-6.76317e-08 4.2317e-08 8.27449e-05
-6.83873e-08 4.98736e-08 0.000812336
-6.9143e-08 5.78081e-08 0.00162845
-6.98987e-08 6.6876e-08 0.00263726
-7.02765e-08 7.3677e-08 0.00344959
-7.06543e-08 8.19892e-08 0.00442062
-7.10322e-08 9.06794e-08 0.00540298
-7.141e-08 9.93695e-08 0.00634755
-7.141e-08 1.0806e-07 0.00740548
-8.31227e-08 4.15614e-08 -0.0034307
-8.35006e-08 4.9118e-08 -0.00293574
-8.38784e-08 5.70524e-08 -0.002369
-8.42562e-08 6.4609e-08 -0.0017418
-8.50119e-08 7.25435e-08 -0.00106926
-8.53897e-08 8.16114e-08 -0.000282617
-8.57676e-08 8.84124e-08 0.000323801
-8.61454e-08 9.67246e-08 0.00100881
-8.65232e-08 1.04659e-07 0.00165868
-8.65232e-08 1.12971e-07 0.00225187
-8.65232e-08 1.21284e-07 0.0028035
-9.97473e-08 5.70524e-08 -0.00676317
-1.00125e-07 6.49869e-08 -0.00627199
-1.00125e-07 7.25435e-08 -0.00578081
-1.00503e-07 8.01001e-08 -0.00525185
-1.00881e-07 8.76567e-08 -0.0046851
-1.01259e-07 9.74803e-08 -0.00404279
-1.01636e-07 1.03148e-07 -0.00367629
-1.01636e-07 1.10704e-07 -0.00321912
-1.02014e-07 1.18639e-07 -0.00282617
-1.02014e-07 1.26573e-07 -0.00252013
-1.02014e-07 1.34508e-07 -0.00234255
-1.15616e-07 7.32991e-08 -0.0106548
-1.15994e-07 8.08558e-08 -0.0101636
-1.15994e-07 8.80345e-08 -0.00971025
-1.16372e-07 9.52133e-08 -0.00925685
-1.16372e-07 1.0277e-07 -0.00884124
-1.1675e-07 1.11838e-07 -0.00835006
-1.17127e-07 1.17127e-07 -0.00808558
-1.17127e-07 1.24684e-07 -0.00782109
-1.17505e-07 1.32241e-07 -0.00766996
-1.17505e-07 1.3942e-07 -0.00763218
-1.17505e-07 1.46976e-07 -0.00804779
6.15864e-10 2.70149e-09 -0.000408057
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
0 0 0
-1.04281e-09 -5.1385e-09 -0.00053652
-5.70524e-10 -8.08558e-09 -0.00197228
1.97605e-09 1.60578e-09 0.000182114
1.64356e-09 6.4609e-10 0.000381609
1.46976e-09 3.92944e-10 0.000540298
1.32619e-09 -2.48613e-11 0.000653647
1.40553e-09 -4.76067e-10 0.000698987
1.61334e-09 -1.01636e-09 0.00066876
2.02895e-09 -1.91182e-09 0.000506293
2.72038e-09 -3.11332e-09 0.000164734
3.46849e-09 -5.85637e-09 -0.000589416
3.7443e-09 -8.57676e-09 -0.00185893
3.58183e-09 -1.13349e-08 -0.00404279
3.23423e-09 9.5969e-10 0.0017418
3.30224e-09 5.40298e-10 0.0021423
3.4307e-09 -2.56925e-10 0.00239167
3.70652e-09 -1.23928e-09 0.00244079
4.15614e-09 -2.39167e-09 0.00227076
4.76067e-09 -3.73297e-09 0.00185137
5.55411e-09 -5.3652e-09 0.00114861
6.34755e-09 -7.40548e-09 0.000109193
6.83873e-09 -9.48355e-09 -0.00131863
7.10322e-09 -1.16372e-08 -0.00316244
7.29213e-09 -1.36775e-08 -0.00585637
5.89416e-09 2.98486e-10 0.00483623
6.27199e-09 -8.95459e-10 0.00498736
6.6876e-09 -2.33122e-09 0.00487402
7.21657e-09 -3.89166e-09 0.00442062
7.85888e-09 -5.51633e-09 0.00363851
8.57676e-09 -7.29213e-09 0.00253524
9.21907e-09 -9.03015e-09 0.00124306
9.71025e-09 -1.07304e-08 -0.000360073
1.01259e-08 -1.24306e-08 -0.00220653
1.03903e-08 -1.40931e-08 -0.00430727
1.0617e-08 -1.56044e-08 -0.00710322
9.8236e-09 -1.91938e-09 0.00819892
1.01259e-08 -3.68007e-09 0.0075944
1.05415e-08 -5.47854e-09 0.00664982
1.10327e-08 -7.25435e-09 0.00544076
1.15616e-08 -8.9168e-09 0.00396722
1.20528e-08 -1.05415e-08 0.00225943
1.24684e-08 -1.19772e-08 0.000540298
1.28462e-08 -1.33752e-08 -0.00130729
1.31107e-08 -1.46598e-08 -0.00318889
1.32996e-08 -1.57933e-08 -0.00506293
1.34508e-08 -1.67757e-08 -0.00740548
1.36775e-08 -5.21406e-09 0.0100125
1.38286e-08 -7.10322e-09 0.00842562
1.40553e-08 -8.87902e-09 0.00664982
1.43576e-08 -1.04659e-08 0.00476067
1.4622e-08 -1.18639e-08 0.00285262
1.49243e-08 -1.31863e-08 0.000816114
1.51132e-08 -1.42064e-08 -0.000808558
1.53021e-08 -1.51888e-08 -0.00241812
1.54533e-08 -1.602e-08 -0.00381609
1.55288e-08 -1.66623e-08 -0.0049118
1.56044e-08 -1.71535e-08 -0.00604529
1.66623e-08 -8.76567e-09 0.00895459
1.66623e-08 -1.03903e-08 0.00664982
1.67001e-08 -1.17883e-08 0.0044584
1.67757e-08 -1.29974e-08 0.002403
1.68512e-08 -1.40175e-08 0.000562968
1.69268e-08 -1.49621e-08 -0.00118261
1.69268e-08 -1.55666e-08 -0.00220275
1.69646e-08 -1.61334e-08 -0.00299998
1.69646e-08 -1.65868e-08 -0.00332113
1.69646e-08 -1.68512e-08 -0.00309065
1.69646e-08 -1.69646e-08 -0.0023161
1.84381e-08 -1.17883e-08 0.0049118
1.83248e-08 -1.29596e-08 0.00260703
1.82114e-08 -1.39042e-08 0.000649869
1.81359e-08 -1.46598e-08 -0.00091435
1.80603e-08 -1.52644e-08 -0.00203273
1.7947e-08 -1.58311e-08 -0.00270527
1.78714e-08 -1.61334e-08 -0.00275061
1.77958e-08 -1.63978e-08 -0.00224054
1.77203e-08 -1.65112e-08 -0.0010617
1.76825e-08 -1.6549e-08 0.00089168
1.76447e-08 -1.64356e-08 0.00396722
1.90804e-08 -1.3942e-08 -0.000940798
1.89293e-08 -1.45843e-08 -0.00244834
1.87782e-08 -1.50754e-08 -0.00343826
1.86271e-08 -1.54911e-08 -0.00389166
1.84759e-08 -1.57555e-08 -0.00376697
1.8287e-08 -1.602e-08 -0.00291307
1.81359e-08 -1.61334e-08 -0.00170402
1.80225e-08 -1.62089e-08 0.000336269
1.7947e-08 -1.61712e-08 0.00315111
1.78714e-08 -1.60578e-08 0.00687652
1.78336e-08 -1.59067e-08 0.0122795
1.90049e-08 -1.50754e-08 -0.00653647
1.88537e-08 -1.53021e-08 -0.00664982
1.87026e-08 -1.54911e-08 -0.00623421
1.85515e-08 -1.568e-08 -0.00532741
1.83626e-08 -1.57933e-08 -0.00381609
1.81737e-08 -1.59067e-08 -0.00103903
1.80603e-08 -1.59067e-08 0.00106926
1.7947e-08 -1.58689e-08 0.00457175
1.78336e-08 -1.57555e-08 0.00895459
1.77958e-08 -1.56044e-08 0.0144331
1.7758e-08 -1.54155e-08 0.0220275
1.87782e-08 -1.53777e-08 -0.00989916
1.86648e-08 -1.54911e-08 -0.00865232
1.85137e-08 -1.55666e-08 -0.00702765
1.83248e-08 -1.56422e-08 -0.0049118
1.81359e-08 -1.568e-08 -0.00221787
1.79092e-08 -1.568e-08 0.00210452
1.7758e-08 -1.56422e-08 0.0051385
1.76447e-08 -1.55288e-08 0.0100881
1.75313e-08 -1.54155e-08 0.0161712
1.74558e-08 -1.52266e-08 0.02403
