"PointID"	"x"	"y"	"z"	"Density"	"Momentum_x"	"Momentum_y"	"Momentum_z"	"Energy"	"Grid_Velocity_x"	"Grid_Velocity_y"	"Grid_Velocity_z"	"Pressure"	"Temperature"	"Mach"	"Pressure_Coefficient"
21	1.516726128069062e+00	1.363880000035125e+00	1.158177358241157e-02	9.623692655012914e-01	1.125805790934577e+00	-6.998562461278432e-03	2.125805732796439e-02	3.038963393422423e+00	2.235321925233199e-12	1.936601594490514e-11	2.176650663890075e-05	9.520816048630634e-01	9.893100694223967e-01	9.942081051657805e-01	-7.427826627129316e-02	
22	1.693394450016883e+00	1.363879999987942e+00	1.252004097112327e-02	9.671643420693783e-01	1.127912004810786e+00	-5.773509815498737e-02	-1.137243716609173e-02	3.050451086581945e+00	9.308475146087667e-12	-6.648059687160504e-12	-2.079420278970657e-04	9.563890376602783e-01	9.888588692320432e-01	9.925079713169693e-01	-6.760131811092780e-02	
23	1.870062772004187e+00	1.363880000018272e+00	6.804802020691684e-03	9.726210155736299e-01	1.110251727458974e+00	-8.275573993447080e-02	-5.191857886114912e-02	3.059090503996562e+00	3.815023689030228e-11	1.007427194490699e-11	-3.148990209865344e-04	9.682020849676828e-01	9.954566778475986e-01	9.706830115581102e-01	-4.928992285515443e-02	
24	1.966062421852667e+00	1.363879999968529e+00	1.450121735162170e-03	9.964757260464601e-01	1.101889380414864e+00	-7.936327408015782e-02	-7.036429101447089e-02	3.122828168411029e+00	5.232853654794825e-11	-1.735109626364632e-11	-7.540716095858731e-04	1.003182502660311e+00	1.006730496728164e+00	9.357359885063867e-01	4.933194847951552e-03	
25	1.931583419830456e+00	1.368514627705413e+00	-1.005905208982012e-03	9.747051566929380e-01	1.084932952467482e+00	-5.144013485439564e-02	6.393425231426839e-02	3.055939720607018e+00	4.738713537726551e-11	-3.216420008853269e-12	-5.546000711302587e-04	9.794689580159939e-01	1.004887428049749e+00	9.411212915096753e-01	-3.182515188493014e-02	
26	1.991073375067585e+00	1.365348745335676e+00	-8.664232991290472e-04	9.921829913766003e-01	1.073216243533928e+00	-7.176050245634615e-02	6.208417364490176e-02	3.101506989571555e+00	5.489064632168113e-11	-2.711775996654649e-11	-8.825896941942495e-04	1.006614281652524e+00	1.014544988577058e+00	9.111433509505299e-01	1.025279274014771e-02	
27	2.004137132040407e+00	1.364851890062891e+00	-1.730205130580141e-03	1.020828553827866e+00	1.068388039134207e+00	-3.322565542517427e-02	1.059218327333537e-01	3.180970036053652e+00	5.628790105852296e-11	-3.265368813083461e-11	-9.539386812210497e-04	1.046340971229600e+00	1.024991872833170e+00	8.783827210619424e-01	7.183310272445458e-02	
28	2.003898181131084e+00	1.364404621807701e+00	-9.203896978924705e-04	1.023237358933640e+00	1.098855060693249e+00	-9.178704658920143e-02	2.206073404761407e-02	3.196433898930610e+00	5.632111850466167e-11	-3.279374006590590e-11	-9.563131651730339e-04	1.040819538630884e+00	1.017182894607725e+00	9.032276031797237e-01	6.327433443527382e-02	
29	2.017187174327290e+00	1.364106589782130e+00	-1.678554325484437e-03	1.047294537525278e+00	1.093159860605066e+00	-9.157280489394422e-02	5.104834411490811e-02	3.262604181705304e+00	5.765536619379077e-11	-3.847629020068097e-11	-1.028616402331151e-03	1.074735880059385e+00	1.026202125143277e+00	8.748277306304939e-01	1.158480283658628e-01	
30	2.020033319323530e+00	1.364028881645234e+00	-1.893383565390794e-03	1.044638790266624e+00	1.080218691289882e+00	1.198130186325845e-02	1.104848139604133e-01	3.251664037312891e+00	5.794893659615175e-11	-3.969305259812293e-11	-1.043906175916199e-03	1.074898990574311e+00	1.028967142125714e+00	8.660979817007906e-01	1.161008658455961e-01	
31	2.003460287416304e+00	1.363879999940617e+00	-7.609495061456773e-04	1.019967133145536e+00	1.094985896421278e+00	-8.252897818570618e-02	-6.097467872734202e-02	3.186458680453555e+00	5.633074911558149e-11	-3.274064928282672e-11	-9.556913033421454e-04	1.037414446289838e+00	1.017105760153757e+00	9.035950092703687e-01	5.799610349987330e-02	
32	2.016905322062820e+00	1.363879999930326e+00	-1.564380542899192e-03	1.033928752748185e+00	1.085844226479178e+00	-9.144492699675229e-02	-5.756078566361744e-02	3.223179969041363e+00	5.765895726904900e-11	-3.841454819084330e-11	-1.028014441300578e-03	1.058940236084760e+00	1.024190722300830e+00	8.813779154225976e-01	9.136321317702095e-02	
33	2.021697738442846e+00	1.363879999926643e+00	-1.850496438908063e-03	1.025866062182866e+00	1.087236734141984e+00	-9.575282297545823e-02	-6.356959972106295e-02	3.201437896063687e+00	5.809772137332831e-11	-4.044497478798996e-11	-1.053649276182424e-03	1.047544072351565e+00	1.021131423455584e+00	8.913366456799460e-01	7.369802881876948e-02	
34	2.022908900105600e+00	1.363879999925707e+00	-1.922778491948455e-03	1.025818549539270e+00	1.049097638116138e+00	-5.160126671086172e-02	-2.110792123505801e-02	3.188562377304915e+00	5.822161346973753e-11	-4.096111024101495e-11	-1.060112900182242e-03	1.060237949310110e+00	1.033553107210139e+00	8.513876163174983e-01	9.337479741770519e-02	
35	1.836880895744174e+00	1.372398949804018e+00	-3.398788438968741e-03	9.720556865230089e-01	1.110949953580375e+00	-2.598861611074634e-02	3.686327918544590e-02	3.056561281196651e+00	3.135188254204982e-11	1.501857046040035e-11	-1.890423370690751e-04	9.682678689201265e-01	9.961032915547966e-01	9.686006738700121e-01	-4.918795120268090e-02	
36	1.991073375067580e+00	1.365348745336261e+00	-2.326708238638111e-03	9.918849932631700e-01	1.075003547628687e+00	7.672188023646063e-03	8.062357780192379e-02	3.100935694285144e+00	5.488803463058423e-11	-2.679505288538570e-11	-8.779250761449174e-04	1.006034276791680e+00	1.014265044460408e+00	9.120902411040378e-01	9.353727665675131e-03	
37	1.919205737166401e+00	1.367814135891004e+00	-4.284516124465559e-03	9.763194777631486e-01	1.092459046122105e+00	-1.786470401167172e-02	4.811685861684747e-02	3.062269397205465e+00	4.570769557893825e-11	1.425044762419785e-12	-4.837795107507935e-04	9.798852689228555e-01	1.003652279034601e+00	9.450098699105075e-01	-3.117982867860935e-02	
38	2.017187174327299e+00	1.364106589782292e+00	-2.050593705914570e-03	1.056466761027106e+00	1.104135864279302e+00	6.128941744796979e-02	8.120185921988508e-02	3.291631488967233e+00	5.766026311459745e-11	-3.838683978061212e-11	-1.027427989328957e-03	1.083902037448295e+00	1.025968896924420e+00	8.757322300023656e-01	1.300564816596829e-01	
39	2.003898181131080e+00	1.364404621808322e+00	-2.539254787712655e-03	1.021499762929285e+00	1.093346612974790e+00	6.100244375740899e-02	7.927883754995199e-02	3.190159848854625e+00	5.631883327495188e-11	-3.245177176290548e-11	-9.511419913061506e-04	1.040055417156214e+00	1.018165108696372e+00	9.002364371397623e-01	6.208987034383299e-02	
40	1.956434799788078e+00	1.365317132350689e+00	-4.238691043405260e-03	9.933507378598772e-01	1.097519325470580e+00	-7.184893320644189e-03	4.400662544486585e-02	3.111334173226843e+00	5.098482147859288e-11	-1.206984878897939e-11	-6.803463648613985e-04	1.001611037923715e+00	1.008315592619013e+00	9.306908019490876e-01	2.497268606949230e-03	
41	2.021697738442856e+00	1.363879999926699e+00	-1.970916089834451e-03	1.083331144555765e+00	1.119711716491036e+00	1.022016143741059e-01	1.768226646032117e-02	3.372031999250517e+00	5.810343444760277e-11	-4.041428741760139e-11	-1.053264617228541e-03	1.115363929162347e+00	1.029568783993299e+00	8.645867492745668e-01	1.788255350358805e-01	
42	2.016905322062799e+00	1.363879999930548e+00	-2.161281099276112e-03	1.042773047959671e+00	1.087321478256016e+00	7.924125147807927e-02	3.908477887481410e-02	3.247975577801832e+00	5.764720465911295e-11	-3.829212517067608e-11	-1.026107749645001e-03	1.070938303190509e+00	1.027009957042855e+00	8.724609257789316e-01	1.099614074753669e-01	
43	2.003460287416310e+00	1.363879999941373e+00	-2.694615317845494e-03	1.026779809829707e+00	1.104949038948834e+00	5.285686478710964e-02	4.231340110753199e-02	3.207647402104264e+00	5.633450342153328e-11	-3.232392132217752e-11	-9.495145550907766e-04	1.044352153596321e+00	1.017114033211784e+00	9.035036326221417e-01	6.875023808953487e-02	
44	1.966062421852628e+00	1.363879999970711e+00	-4.153051600331487e-03	1.002180210278348e+00	1.108259815551512e+00	-7.331477558820546e-04	3.428755595394511e-02	3.139112872747290e+00	5.230731655778593e-11	-1.614857574421715e-11	-7.361732783992000e-04	1.010296861404482e+00	1.008098993617006e+00	9.312965585594665e-01	1.596115669097609e-02	
45	1.567783678150644e+00	1.375507540669685e+00	-4.193639143326058e-03	9.695010769900445e-01	1.134255305508974e+00	1.552815245300515e-02	1.539034406723452e-02	3.060015834120806e+00	2.643806735857810e-12	1.304813114313562e-11	-1.246807347683493e-05	9.585062501868195e-01	9.886592938737522e-01	9.946169148034159e-01	-6.431942865386371e-02	
46	1.701332289893259e+00	1.372951821181848e+00	-9.306223499163867e-03	9.691065243255363e-01	1.124397603800051e+00	-1.852191245444323e-02	4.650009005631883e-03	3.053737998293954e+00	1.002673100540872e-11	4.596168253811184e-13	-1.292363745191578e-04	9.605053858115461e-01	9.911246717485716e-01	9.851057650238454e-01	-6.122057010859052e-02	
47	1.478057447284191e+00	1.371388873697370e+00	-6.152939910643017e-03	9.630094703913770e-01	1.124124283996952e+00	4.853326115651230e-02	5.141395885238474e-03	3.040970587745621e+00	1.328820268568353e-12	3.577853572060280e-11	1.929348818635401e-04	9.534547217347161e-01	9.900782401934454e-01	9.924163707307269e-01	-7.214979889831953e-02	
48	1.813078259398547e+00	1.367703048746630e+00	-9.326777469440784e-03	9.692797058686405e-01	1.111234689887216e+00	-3.673269154691060e-02	2.013861332977932e-02	3.049200863565477e+00	2.730580172552333e-11	1.550793607968210e-11	-1.308563894006329e-04	9.645223383211804e-01	9.950918527245998e-01	9.720071059430176e-01	-5.499389521146394e-02	
49	1.581444576460954e+00	1.368810373717782e+00	-1.177057009656826e-02	9.652411107911089e-01	1.126964305553615e+00	4.151487039095380e-03	-8.741929441674318e-03	3.045735369287984e+00	2.985856654205012e-12	9.731487488438788e-12	-2.670048866412686e-05	9.551179966028694e-01	9.895123466302194e-01	9.920092820769707e-01	-6.957155784525447e-02	
50	1.434972976406978e+00	1.367367233125953e+00	-6.756803097514403e-03	9.621227915118865e-01	1.117537038495591e+00	8.607713559958727e-02	-2.626911929093691e-02	3.038873994245511e+00	2.480698465321689e-13	4.528337739103868e-11	2.945281593079263e-04	9.542548059314260e-01	9.918222646320471e-01	9.889041126410050e-01	-7.090958901998705e-02	
51	1.870062772004089e+00	1.363880000023988e+00	-7.862121777386544e-03	9.721732798061112e-01	1.105493091521481e+00	-3.007242705168956e-02	3.778331757243537e-02	3.055202365581403e+00	3.809604430004159e-11	1.322544048401114e-11	-2.680481663173495e-04	9.701820449170503e-01	9.979517695760391e-01	9.629583525369503e-01	-4.622078850903664e-02	
52	1.693394450016724e+00	1.363879999997940e+00	-1.312576619366740e-02	9.645715436191055e-01	1.123070121205444e+00	-1.682085949450126e-02	7.656338841457993e-03	3.041465775508683e+00	9.220330571567271e-12	-1.135922396458209e-12	-1.260211015396889e-04	9.549928459697411e-01	9.900694793323215e-01	9.890867176724963e-01	-6.976555374234082e-02	
53	1.516726128068919e+00	1.363880000044062e+00	-1.136984098079685e-02	9.629439083226771e-01	1.125792222682584e+00	4.392066972376968e-02	-2.696993453683636e-02	3.041471505783976e+00	2.156155038858399e-12	2.429346089128881e-11	9.508131846510473e-05	9.528007491949623e-01	9.894665109358419e-01	9.943684494117692e-01	-7.316352121316615e-02	
54	1.420726478242031e+00	1.363880000085628e+00	-6.891266629234129e-03	9.570499272902886e-01	1.111219018041866e+00	1.092089886157453e-01	-4.851710065571303e-02	3.024343331906851e+00	-1.165875228725788e-13	4.721072380520456e-11	3.190496860192019e-04	9.487084809357504e-01	9.912842098236659e-01	9.912857186511533e-01	-7.950694299393846e-02	
55	1.402148536771630e+00	1.369040141388247e+00	-1.909708016773171e-03	9.585124418430497e-01	1.114714849093505e+00	8.088085372140021e-02	3.805782782870924e-02	3.027996108687496e+00	-1.106622486964856e-12	5.229401325626109e-11	3.696005934958135e-04	9.502567486248708e-01	9.913869733372428e-01	9.903124580127921e-01	-7.710697447781695e-02	
56	1.385900539499086e+00	1.366389502998766e+00	-3.164273116821253e-03	9.472478578037985e-01	1.092517491287994e+00	1.301925104096327e-01	-1.702472801156929e-02	2.991788179418767e+00	-1.646630428922446e-12	5.484347265124337e-11	4.025034506422366e-04	9.410621415069280e-01	9.934698017568371e-01	9.850026309712787e-01	-9.135952767403274e-02	
57	1.371987795589026e+00	1.365980789354498e+00	-9.620386090973179e-04	9.117724397062548e-01	1.051324575615899e+00	1.587791793549165e-01	-2.353699139833568e-02	2.881169399429732e+00	-2.205573131332566e-12	5.697926466108062e-11	4.259704490387002e-04	9.043689728818117e-01	9.918801375189318e-01	9.898296928937571e-01	-1.482375792382631e-01	
58	1.383328612682937e+00	1.363880000098717e+00	-3.920052294974836e-03	9.464792835502366e-01	1.095238216797503e+00	1.480605553871227e-01	-6.893733950272050e-02	2.992191719427362e+00	-1.614882059025748e-12	5.442698953663450e-11	4.005667155484132e-04	9.377646168181635e-01	9.907925436049860e-01	9.933856588667962e-01	-9.647101807700358e-02	
59	1.369883578037841e+00	1.363880000102772e+00	-1.984682570176112e-03	9.486413940764085e-01	1.093690606028805e+00	2.162533404002937e-01	-1.198748255559891e-01	3.003048239038001e+00	-2.160358229217474e-12	5.666259711558142e-11	4.249088003869579e-04	9.361466073258361e-01	9.868287565474233e-01	1.005614534574939e+00	-9.897909330692573e-02	
60	1.365091161658255e+00	1.363880000103875e+00	-5.055861528777593e-04	1.036631812859527e+00	1.109614958069129e+00	3.771541054606600e-01	-1.048779524343369e-01	3.265791523903993e+00	-2.356112638464853e-12	5.727112114115926e-11	4.307340537470476e-04	1.039203456720123e+00	1.002480768802091e+00	9.581165229714838e-01	6.076924714800838e-02	
61	1.416541099860102e+00	1.359602376647673e+00	7.965460536696752e-03	9.523857076813926e-01	1.110033951820000e+00	4.181542905972685e-02	5.237069204540047e-02	3.009288688168192e+00	-3.901213575995287e-14	4.322067192424126e-11	2.665178418980434e-04	9.440167872857893e-01	9.912126774602934e-01	9.912107499294590e-01	-8.677953359717683e-02	
62	1.379082548608038e+00	1.359602376662499e+00	5.312653438280236e-03	9.343772020596854e-01	1.090827885602351e+00	8.676040810554050e-02	7.934198869523004e-02	2.955102449346227e+00	-1.512209952778843e-12	5.139444890407239e-11	3.630787918733404e-04	9.243874340528671e-01	9.893086346875787e-01	9.977276993158797e-01	-1.172069784646779e-01	
63	1.365615696641760e+00	1.359602376667885e+00	3.482298362938205e-03	9.042130557715417e-01	1.033751044488749e+00	1.055111786714156e-01	1.919994232838610e-01	2.858330588250219e+00	-2.048137127397526e-12	5.436410491194194e-11	3.983279472470244e-04	8.963467262499561e-01	9.913003583929971e-01	9.920160590818901e-01	-1.606728573754400e-01	
64	1.360815503585475e+00	1.359602376670096e+00	2.038170486526927e-03	1.060477738762589e+00	1.022496296030213e+00	2.686299512793133e-01	4.400575200015481e-01	3.322680769585066e+00	-2.250992071814603e-12	5.558343819280741e-11	4.130962474334856e-04	1.081766532503025e+00	1.020074720064635e+00	9.035898482417430e-01	1.267462371388664e-01	
65	1.359602376565098e+00	1.359602376671015e+00	7.612560115959974e-04	1.221334907508077e+00	1.014210857674952e+00	4.200400410069441e-01	7.203258288954138e-02	3.764417426819853e+00	-2.306490507623741e-12	5.608977980421901e-11	4.197141384790534e-04	1.307582838688038e+00	1.070617756562723e+00	7.357339856249490e-01	4.767839141369637e-01	
66	1.962761962681260e+00	1.359602376539113e+00	1.471853688672259e-03	9.957220932996766e-01	1.107263510326373e+00	-9.144471528507531e-02	-7.817260272983761e-02	3.122777099443414e+00	5.248274874568555e-11	-1.663373817313982e-11	-7.446108360324527e-04	9.999438118648777e-01	1.004239856274767e+00	9.433622030683112e-01	-8.709718365934217e-05	
67	1.866606533747128e+00	1.359602376588136e+00	6.835843470574849e-03	9.743953303340340e-01	1.117373852843995e+00	-8.509521894765340e-02	-5.597997419321732e-02	3.066463890771801e+00	3.796505166846267e-11	1.039530591145882e-11	-3.043835287087472e-04	9.681895559119835e-01	9.936311533636732e-01	9.763008808342354e-01	-4.930934413445016e-02	
68	1.689651531239335e+00	1.359602376555143e+00	1.253340516036645e-02	9.639325140051515e-01	1.123249714690206e+00	-5.669609210111941e-02	-1.845495131475206e-02	3.040321274188487e+00	8.939002471223008e-12	-7.795612270534599e-12	-2.121124791425823e-04	9.536111787925323e-01	9.892924711401905e-01	9.915492892608040e-01	-7.190727493717090e-02	
69	1.512696528772129e+00	1.359602376604058e+00	1.159913528101680e-02	9.584819077666310e-01	1.119279631052712e+00	-7.992726961870075e-03	2.106266264473966e-02	3.026437694865476e+00	2.290697938022170e-12	1.917352614952889e-11	2.101224708660044e-05	9.490585272891656e-01	9.901684315571249e-01	9.920283332347817e-01	-7.896433641932415e-02	
70	2.019700685982999e+00	1.359602376496011e+00	-1.911646474498697e-03	1.062516694213763e+00	1.088487175471260e+00	-6.461900922663553e-02	-1.270883286807891e-01	3.305539980262317e+00	5.846368458828150e-11	-4.039735223314492e-11	-1.053975326169968e-03	1.095371294535731e+00	1.030921490928931e+00	8.600122208606302e-01	1.478349679683331e-01	
71	2.018487558962514e+00	1.359602376496937e+00	-1.839139459887197e-03	1.043186167270268e+00	1.100402019737875e+00	-5.554924101289082e-02	-7.790188632793918e-02	3.253359689841778e+00	5.834877018001788e-11	-3.988692985439441e-11	-1.047441850852488e-03	1.067437586648719e+00	1.023247451068021e+00	8.846483838007309e-01	1.045349495422854e-01	
72	2.013687365905754e+00	1.359602376500663e+00	-1.552129810239376e-03	1.044471108952946e+00	1.094922465146960e+00	-7.498830543551978e-02	-8.038668553515391e-02	3.255492656668849e+00	5.788380754942279e-11	-3.783283480668208e-11	-1.021528631264573e-03	1.070320764804050e+00	1.024749038656529e+00	8.796141107862911e-01	1.090041617126265e-01	
73	2.000220513938042e+00	1.359602376511040e+00	-7.461633089582005e-04	1.025718288391836e+00	1.101199507630565e+00	-7.807682660636819e-02	-7.882225521665684e-02	3.204659613788765e+00	5.655731331823761e-11	-3.211143576684062e-11	-9.484090251741982e-04	1.043016725748013e+00	1.016864705984036e+00	9.043475205104329e-01	6.668019244173673e-02	
74	1.962761962681223e+00	1.359602376541301e+00	-4.140411942648715e-03	1.001439261216480e+00	1.098762961317620e+00	7.179846150122377e-03	3.317705304381231e-02	3.134079928631274e+00	5.246250813968457e-11	-1.542730011706530e-11	-7.266834611392833e-04	1.012292859036454e+00	1.010837999108194e+00	9.227451119664236e-01	1.905515103616958e-02	
75	2.000220513938057e+00	1.359602376511794e+00	-2.682966889300593e-03	1.030772200017146e+00	1.095437647257702e+00	5.322897849434163e-02	3.320297620025488e-02	3.215998664932895e+00	5.656580131430254e-11	-3.169568719035276e-11	-9.422222538842760e-04	1.052803837222291e+00	1.021373914823061e+00	8.901836442880543e-01	8.185118617046665e-02	
76	2.013687365905756e+00	1.359602376500881e+00	-2.149998959967449e-03	1.046908825250416e+00	1.088718213351185e+00	6.758025859790291e-02	3.878493531381209e-02	3.259876403239295e+00	5.788495016427769e-11	-3.771269701622465e-11	-1.019618845611451e-03	1.076351236138232e+00	1.028123185302955e+00	8.690193812464212e-01	1.183519905416549e-01	
77	2.018487558962511e+00	1.359602376496987e+00	-1.959754516349688e-03	1.051282457973569e+00	1.080751492429983e+00	8.375715545944620e-02	-1.043810207449484e-02	3.270212564006839e+00	5.834730110377587e-11	-3.985918063648984e-11	-1.047056567710692e-03	1.084520369968625e+00	1.031616538203372e+00	8.580324248883264e-01	1.310149584087069e-01	
78	1.416541099860002e+00	1.359602376653469e+00	-6.912469522245770e-03	9.589493195616362e-01	1.116895290777147e+00	9.339751720681853e-02	-5.413535183161960e-02	3.030860859120793e+00	-9.451057156909084e-14	4.641591275060560e-11	3.140427181820019e-04	9.497425987147943e-01	9.903991580586862e-01	9.937264033689287e-01	-7.790395784537101e-02	
